,importances,indices,stdevation,vocabulary
523,0.0006829182029023209,167,9.927480635316829e-05,early
524,0.0006794725869090628,132,0.00010395605805145697,cute
525,0.000679206989603265,269,0.00010277348055635561,hand
526,0.0006772882662869224,578,0.00010459074039574854,started
527,0.0006728582633416983,566,9.419665542433845e-05,space
528,0.0006713108685032431,477,9.426983107968068e-05,quesadilla
529,0.0006666876155930954,466,0.00010457981201968766,prepared
530,0.0006637894543247135,373,9.454628162288132e-05,miss
531,0.0006610910665473132,237,9.961470872540344e-05,fries
532,0.0006610394175547065,299,9.785059451031395e-05,ingredients
533,0.0006593873920942006,521,0.00011095590235516659,scottsdale
534,0.0006568531654908232,556,9.05109524386618e-05,soft
535,0.0006567292913650846,150,0.0001044289801614649,dip
536,0.00065575270017087,36,9.47542847343125e-05,available
537,0.0006557077980547757,76,9.299051645875536e-05,card
538,0.000652125078334803,279,9.939123463998631e-05,hole
539,0.0006498981345216085,516,9.554916001850271e-05,saturday
540,0.0006485391655528885,354,9.699847341051487e-05,man
541,0.0006458700617145395,310,0.00010198526218257664,kitchen
542,0.0006445120463741855,120,0.0001022147395175695,course
543,0.0006439010606000981,297,0.0001983094651953515,incredible
544,0.0006421104388764952,691,9.05516461066031e-05,year
545,0.0006414064157145876,539,9.279043973865563e-05,shredded
546,0.0006406918654037849,140,0.00010162108303078468,deep
547,0.0006382926181553837,91,9.387854133416938e-05,chili
548,0.0006378050867650492,72,9.408245335990544e-05,cafe
549,0.0006352337583741173,623,9.732624194317828e-05,tip
550,0.0006347603558590606,159,9.378092190047659e-05,downtown
551,0.0006328619173047861,510,9.849692365864316e-05,salt
552,0.0006298325123614297,624,9.26926248435961e-05,to
553,0.0006291841810594637,60,9.759781999891417e-05,bowl
554,0.0006283952202462812,303,9.566961352714263e-05,italian
555,0.0006256229934261674,350,0.00010021583199875735,main
556,0.0006253949756129527,622,9.983622102147723e-05,tiny
557,0.0006226803802611539,264,0.00010260805780621456,guac
558,0.0006224000337582544,16,9.579285374808734e-05,already
559,0.0006215518428064668,428,9.871980921629039e-05,packed
560,0.0006182070690578331,523,9.875781880148662e-05,seated
561,0.0006154307069025362,432,9.609353638820489e-05,party
562,0.0006150217409191714,543,0.00010148203552178636,sign
563,0.0006149610122689093,90,9.349148208939896e-05,chile
564,0.0006123983813529231,163,9.883192618618057e-05,drunk
565,0.0006118447264614691,192,0.0001027215281787676,etc
566,0.0006110832833283867,121,0.0001013758474811892,crab
567,0.0006110741737352916,589,9.64563090241155e-05,sunday
568,0.00061059906599558,329,9.528572736803206e-05,limited
569,0.000608998717995116,586,9.64878328152829e-05,strong
570,0.0006066279887031443,232,9.449895560697173e-05,friday
571,0.0006054017199816207,365,9.80895029638359e-05,mein
572,0.0006036733311991725,191,9.154373243938e-05,espresso
573,0.0006015876364158055,79,8.925954523573066e-05,carnitas
574,0.0006004375988079518,188,9.471822917314124e-05,entire
575,0.0005913802277328166,637,9.649499176155099e-05,traditional
576,0.0005875234758152145,20,9.819550379953695e-05,american
577,0.0005849128268358021,107,9.396614675524388e-05,comfortable
578,0.0005845928588506265,275,0.00010787816089266933,hidden
579,0.0005845204134933896,173,0.00022165962670330112,edible
580,0.0005844047461310878,177,8.168218400789737e-05,el
581,0.0005831236666521814,490,0.00010107354806598257,recommended
582,0.0005731466800007079,44,9.155557664715765e-05,basic
583,0.0005641023232027875,634,0.00010466079229515481,total
584,0.0005633784096787255,217,9.287893313170765e-05,filling
585,0.0005611159801972337,14,8.836006376948001e-05,al
586,0.0005610858893898839,421,9.589027098878552e-05,outdoor
587,0.0005600229792770664,11,8.581765708314085e-05,affordable
588,0.0005598446510890937,647,9.431306436233166e-05,unique
589,0.0005565718955413861,424,9.104966000508768e-05,oven
590,0.0005525757880095743,478,9.217628894026189e-05,queso
591,0.0005443982866828519,610,9.546985255154026e-05,thick
592,0.0005442632045353377,398,8.988059466755248e-05,normal
593,0.0005411361489064731,628,8.690901981377321e-05,tonight
594,0.0005404245272847509,513,9.050775007522783e-05,sandwich
595,0.0005389890307904721,200,9.916149195871878e-05,excited
596,0.00053439376611758,396,0.00010138803452105741,non
597,0.0005343008217709306,260,8.247755191514724e-05,grilled
598,0.0005313892344419038,544,9.216998780487558e-05,similar
599,0.0005310532835660755,656,8.616260713849885e-05,vegetarian
600,0.0005288899767703167,362,8.393620499135998e-05,mean
601,0.0005265729976810714,281,9.399069345424589e-05,homemade
602,0.000525026596578529,635,9.156635120934012e-05,tough
603,0.0005214504877433204,210,9.271935256336372e-05,fancy
604,0.0005203981832029531,174,9.135093336471285e-05,efficient
605,0.0005138869758548393,697,8.469913684532391e-05,young
606,0.0005127182189635281,370,9.052091422110661e-05,milk
607,0.000509287525869009,143,8.97978713487081e-05,delish
608,0.0005089250983021338,627,9.236879239320947e-05,tomato
609,0.0005078891070677125,437,9.225598163352435e-05,pepper
610,0.0005075871189367203,47,7.987322670513383e-05,beautiful
611,0.0005022411494622253,374,8.751905265539698e-05,mixed
612,0.0005000403758816393,298,8.321565315537002e-05,inexpensive
613,0.0004997145576609957,410,7.827619505485468e-05,online
614,0.0004991709208298546,80,8.464401188860463e-05,casual
615,0.0004991554907416688,96,8.490976201987635e-05,chocolate
616,0.000495296119083252,61,8.642084836500554e-05,boyfriend
617,0.0004942430481322088,168,8.660730934430823e-05,east
618,0.0004913232733474102,92,7.561962121331902e-05,china
619,0.0004892414985165456,296,7.867348710677878e-05,in
620,0.0004889533932550421,29,8.512456923581885e-05,asian
621,0.0004883740602440173,333,8.003354079267147e-05,lo
622,0.00048059121346818827,547,8.317990335719268e-05,single
623,0.00047484431779607367,420,8.696588551657256e-05,out
624,0.00047054889983471547,302,8.863234745863717e-05,interesting
625,0.00046936681506462677,441,8.376803940533138e-05,personal
626,0.0004663875510736315,88,8.707833990325484e-05,chicago
627,0.00046616336648575376,606,8.311993196119562e-05,tequila
628,0.0004658769352431538,341,7.285352780040073e-05,los
629,0.00046175175122239813,145,8.034937634197023e-05,dessert
630,0.00045993243409562395,419,8.251511795490838e-05,original
631,0.00045369563040174545,87,8.278172128786106e-05,chewy
632,0.0004516663892652125,481,8.257999988649569e-05,quiet
633,0.0004480364486965522,158,7.611818469407284e-05,double
634,0.00044801287928115046,640,8.680578271370812e-05,true
635,0.0004469578308389481,59,8.717173773241957e-05,bottom
636,0.00044631511488071754,386,8.015591895346963e-05,nearby
637,0.000445396675538963,454,8.37540765373327e-05,pleased
638,0.00044429283305228237,555,8.557104954444638e-05,so
639,0.00044246554582235786,463,8.283933012919744e-05,positive
640,0.00044062382471212066,679,8.035838329245205e-05,wine
641,0.00043504652896456103,605,7.676157535680877e-05,tender
642,0.000434484575542141,696,8.128734427724596e-05,york
643,0.0004286545267734625,166,0.00011850257916628596,dutch
644,0.00042863474358561474,431,9.203136238631936e-05,particular
645,0.00042825436312661426,389,8.864893465280832e-05,negative
646,0.00042342232093573584,125,8.209960044998185e-05,crisp
647,0.0004190743104248122,458,7.41257791428502e-05,polite
648,0.0004182639878225877,397,7.505172612819548e-05,noodle
649,0.00041346536928893945,134,7.75010612477324e-05,dark
650,0.00040934303658054285,522,7.995808031410276e-05,seasoned
651,0.0004086019893382641,512,7.564862356701521e-05,san
652,0.00040558663813109965,147,8.612577813472696e-05,difficult
653,0.0004040109597936666,379,8.235919502045615e-05,multiple
654,0.00040371529919218,189,7.746976607280812e-05,entree
655,0.00040050010616634165,205,7.629328783489304e-05,fabulous
656,0.0003997828765805801,565,7.914829766515082e-05,south
657,0.0003972561579823216,399,8.505763564074479e-05,north
658,0.000396890550632987,273,8.546205737271316e-05,heavy
659,0.00039212427852740783,460,7.947431617107864e-05,popular
660,0.0003874295475277896,402,8.377252002574624e-05,odd
661,0.00038714645487799746,66,7.384473445027999e-05,brown
662,0.00038536221475102625,328,7.956427553835895e-05,likely
663,0.00037664554832598086,249,7.571060731881062e-05,giant
664,0.00037610084292844756,492,7.76001909398376e-05,refried
665,0.00037560159547498875,376,7.641520526727486e-05,mongolian
666,0.00037348193948970256,468,7.596364873070962e-05,previous
667,0.00037260485328655384,445,7.101551546846808e-05,picky
668,0.00036830880772492386,515,7.094567452400319e-05,satisfied
669,0.00036641616955761095,615,7.7958544597227e-05,third
670,0.0003614098496377146,214,7.276672173092337e-05,fat
671,0.00035983849901418487,127,7.769668664968825e-05,crunchy
672,0.00035528734069984705,116,7.138813295756565e-05,correct
673,0.0003483557925983413,609,6.988388616373905e-05,the
674,0.00034707008331955037,98,7.558349093394329e-05,classic
675,0.00034683500561915925,133,6.631552762205656e-05,daily
676,0.00034299534587848245,261,6.679920885080392e-05,grimaldi
677,0.0003405543504891986,184,6.660797800722692e-05,english
678,0.00034048824918113125,465,7.30306182773772e-05,pre
679,0.00034044145452875695,7,7.062770045050447e-05,actual
680,0.0003375934421906381,567,6.981420279436136e-05,spanish
681,0.0003295346032672193,272,6.977985250072959e-05,healthy
682,0.00032461541574695894,369,6.474319708075353e-05,mild
683,0.0003197542599798256,226,6.378474408659266e-05,flour
684,0.0003172576499021495,109,6.885726129961698e-05,complete
685,0.00031393521635113904,242,6.831573128340033e-05,funny
686,0.0003074345695225094,110,6.703902033086611e-05,complimentary
687,0.00030618639291108747,464,6.935972066828553e-05,possible
688,0.00030558178036439184,58,6.27253198241954e-05,blue
689,0.00029359603948027585,199,6.768204709470145e-05,exceptional
690,0.0002934486991893477,488,6.558897307476867e-05,recent
691,0.0002880272864984941,678,6.55285678940838e-05,willing
692,0.00028795017739931635,100,6.713914526520512e-05,clear
693,0.0002833659094727084,10,6.559462488208405e-05,additional
694,0.0002798633319733055,347,6.252032071614183e-05,lucky
695,0.0002794180516423498,655,6.277966517129569e-05,vegetable
696,0.00026933593205222397,223,6.347831958186343e-05,flat
697,0.0002671801847163629,81,6.057013752395989e-05,certain
698,0.00026168150228924323,124,7.024745160006678e-05,creamy
699,0.00024615471706828236,294,6.0491084027387615e-05,important
700,0.00023572696971982417,230,5.606046320693506e-05,french
701,0.0002312127094618053,531,5.807913555120595e-05,separate
702,0.0002152503886721663,500,5.72357704867847e-05,rich
